scenario_name,battery_no,cycle_idx,phase,soh_proxy,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,res_energy_ekf,res_energy_gpr,late_peak_ekf,late_t_ekf,late_peak_gpr,late_t_gpr,mid_valley_ekf,mid_t_ekf,mid_valley_gpr,mid_t_gpr,rmse_v
high_noise,79,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0380281607673669,0.0399791951424586,0.00195103437509175,0.00144242017792117,0.00155119871725783,0.0511325986675529,0.977272727272727,0.081132598667553,0.977272727272727,0.0263085432603501,0.204545454545455,-0.00369145673964993,0.204545454545455,0.113628122918525
high_noise,79,3,LAST,0.94,1,0,1.5,1.5,0,0.0203924868300736,0.0226438249330411,0.00225133810296745,0.000421204822476621,0.000506321110130141,0.0192030953846275,0.75,0.0437670923838457,0.954545454545455,0.0148715976643513,0.590909090909091,-0.00907784905897799,0.159090909090909,0.10805344017753
high_noise,81,1,FIRST,1,1,0,1.5,1.5,0,0.0513418615408621,0.0497963059011376,-0.0015455556397244,0.00263688415795926,0.0024192456995986,0.0629213897843216,0.977272727272727,0.0929213897843216,0.977272727272727,0.0305560555086946,0.159090909090909,0.000556055508694614,0.159090909090909,0.108588964927613
high_noise,81,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.029605159497096,0.0341698146724644,0.00456465517536839,0.00087722477261309,0.0011396215287617,0.0373319556240227,0.977272727272727,0.0673319556240227,0.977272727272727,0.0256521135020064,0.590909090909091,-0.00354829414302504,0.159090909090909,0.118589429295339
high_noise,81,3,LAST,0.94,1,0,1.5,1.5,0,0.0247406484957773,0.0213730030594935,-0.00336764543628383,0.000618133575952985,0.00043609854110571,0.0223114025534207,0.977272727272727,0.0507790029094158,0.977272727272727,0.0234511008775691,0.568181818181818,-0.00443614457255553,0.159090909090909,0.10121573625505
high_noise,83,1,FIRST,1,1,0,1.5,1.5,0,0.0489684386370035,0.0499042980206778,0.000935859383674326,0.00238501815189679,0.00241840431761075,0.0714008341711198,0.977272727272727,0.100495862611426,0.977272727272727,0.0301355338777066,0.159090909090909,0.000135533877706567,0.159090909090909,0.111337641306772
high_noise,83,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0312299641890827,0.0354184903791574,0.00418852619007472,0.000972119622565405,0.00121766921846541,0.0440829495266712,0.954545454545455,0.0732932543957546,0.977272727272727,0.0244701436938729,0.159090909090909,-0.00552985630612712,0.159090909090909,0.115685304077649
high_noise,83,3,LAST,0.94,1,0,1.5,1.5,0,0.0164942833024172,0.0156074458540504,-0.00088683744836685,0.000274488020875447,0.000235144709493678,-0.0010976938948789,0.909090909090909,0.0289023061051211,0.909090909090909,0.00809682455652516,0.590909090909091,-0.00652463885053539,0.227272727272727,0.114573558757319
high_noise,84,1,FIRST,1,1,0,1.5,1.5,0,0.0335717766569561,0.0342523695205345,0.000680592863578376,0.00113144485224107,0.00114168777021245,0.0387967660947656,0.977272727272727,0.0687967660947656,0.977272727272727,0.0285043621755477,0.159090909090909,-0.00149563782445225,0.159090909090909,0.111592317954632
high_noise,84,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0237247251574209,0.0171078503902755,-0.00661687476714537,0.000571785180802934,0.000283081744283169,0.00382065949601418,0.977272727272727,0.0338206594960142,0.977272727272727,0.0146065560552285,0.590909090909091,-0.00142162289843956,0.159090909090909,0.117860440854675
high_noise,84,3,LAST,0.94,1,0,1.5,1.5,0,0.0187463993995107,0.0118220990185008,-0.00692430038100982,0.000355657904860693,0.000128954588135168,-0.0123545775162532,0.977272727272727,0.0176454224837468,0.977272727272727,-0.0122971818968804,0.590909090909091,-0.0153499635795244,0.318181818181818,0.117134503134167
current_bias,1,1,FIRST,1,1,0,1,1,0.005,0.0319538252904496,0.0442300820224267,0.0122762567319771,0.000995463759204068,0.00189882426733897,0.0638984145534326,0.977272727272727,0.0938984145534326,0.977272727272727,0.0104180446209993,0.386363636363636,-0.0191995780468795,0.227272727272727,0.101567381209917
current_bias,1,2,MIDDLE,0.97,1,0,1,1,0.005,0.0174269775526421,0.0342842635764218,0.0168572860237797,0.00029156087251788,0.00114785101299185,0.0383847572383395,0.954545454545455,0.0683847572383395,0.954545454545455,-0.00197257829461944,0.454545454545455,-0.0299139584281818,0.363636363636364,0.114610850952837
current_bias,1,3,LAST,0.94,1,0,1,1,0.005,0.0199127254956289,0.0311533516109651,0.0112406261153362,0.000401771804402132,0.000978604999787287,-0.0025292537509386,0.977272727272727,0.0274707462490614,0.977272727272727,-0.0351393830410631,0.5,-0.0498663757805272,0.295454545454545,0.107945872676013
current_bias,3,1,FIRST,1,1,0,1,1,0.005,0.0329087004356995,0.0481615461475805,0.015252845711881,0.0010500462986129,0.00225756367684076,0.0696430812088877,0.954545454545455,0.0996430812088878,0.954545454545455,0.00554632659615983,0.318181818181818,-0.0239886119542493,0.272727272727273,0.114881450869729
current_bias,3,2,MIDDLE,0.97,1,0,1,1,0.005,0.0278683720795219,0.0398096185095666,0.0119412464300447,0.000750771247129996,0.00152972359484255,0.0615076802690523,0.954545454545455,0.0858546728737082,0.977272727272727,0.000137889427035243,0.386363636363636,-0.0276561993821849,0.363636363636364,0.115442794848351
current_bias,3,3,LAST,0.94,1,0,1,1,0.005,0.0124793122295771,0.0307168983665904,0.0182375861370133,0.000154648640946573,0.00094416347628806,0.0146729495151011,0.954545454545455,0.0446729495151011,0.954545454545455,-0.0222175864519379,0.5,-0.044354216966894,0.340909090909091,0.0997549194133275
current_bias,5,1,FIRST,1,1,0,1,1,0.005,0.0285297808681026,0.0469163748659607,0.0183865939978581,0.000783043011612075,0.00214832733372687,0.0643867216805737,0.977272727272727,0.0943867216805737,0.977272727272727,0.00206143917147519,0.204545454545455,-0.0279385608285248,0.204545454545455,0.11496988541019
current_bias,5,2,MIDDLE,0.97,1,0,1,1,0.005,0.0274511024932784,0.0395347299735018,0.0120836274802234,0.000730115571455699,0.00151065395829355,0.0588008281076395,0.977272727272727,0.0845066028175094,0.977272727272727,0.00147009928680275,0.386363636363636,-0.0282179349837525,0.318181818181818,0.117212120718981
current_bias,5,3,LAST,0.94,1,0,1,1,0.005,0.011186577158337,0.0314114157468815,0.0202248385885445,0.000122426597849472,0.000984735098440145,0.0213882427453084,0.886363636363636,0.0505549645881883,0.977272727272727,-0.0115736726676728,0.431818181818182,-0.0412761753505529,0.386363636363636,0.112148959673594
current_bias,7,1,FIRST,1,1,0,1,1,0.005,0.0296410809494294,0.0471417873429475,0.017500706393518,0.000849011534259973,0.00216979606746874,0.0635327490432588,0.977272727272727,0.0935327490432588,0.977272727272727,-0.000382197389394878,0.25,-0.0303821973893948,0.25,0.116010200956003
current_bias,7,2,MIDDLE,0.97,1,0,1,1,0.005,0.0150936591011037,0.035671005534669,0.0205773464335653,0.000221888763179074,0.00126266329448637,0.0309296669082473,0.977272727272727,0.0609296669082473,0.977272727272727,-0.00961641908393052,0.386363636363636,-0.0360731745611217,0.272727272727273,0.116471334947617
current_bias,7,3,LAST,0.94,1,0,1,1,0.005,0.0146301688558525,0.0328017045237824,0.0181715356679298,0.000215013305868542,0.0010839213902021,0.0152580727305957,0.886363636363636,0.0450111970524532,0.909090909090909,-0.0253892353696099,0.477272727272727,-0.0491722222568736,0.318181818181818,0.114638648306877
current_bias,11,1,FIRST,1,1,0,1,1,0.005,0.0325280320220923,0.0480311493151421,0.0155031172930498,0.00103015445176362,0.00225282084342758,0.0654935933513573,0.977272727272727,0.0954935933513573,0.977272727272727,0.000852316720274637,0.204545454545455,-0.0291476832797254,0.204545454545455,0.108192252061243
current_bias,11,2,MIDDLE,0.97,1,0,1,1,0.005,0.0175702945134356,0.0373820941718486,0.019811799658413,0.000302260951145403,0.00138554806022355,0.0351950299304767,0.977272727272727,0.0651950299304768,0.977272727272727,-0.00952800855488256,0.363636363636364,-0.0385064136531761,0.295454545454545,0.111597927642729
current_bias,11,3,LAST,0.94,1,0,1,1,0.005,0.0126588525691705,0.0331394657418003,0.0204806131726298,0.000159841533146049,0.00110546278896497,0.0159417097791296,0.977272727272727,0.0459417097791296,0.977272727272727,-0.0187426466848626,0.477272727272727,-0.0485570375492519,0.340909090909091,0.116587703308692
current_bias,13,1,FIRST,1,1,0,1,1,0.005,0.0361263836264481,0.0504432457376387,0.0143168621111907,0.00128651167223813,0.00250118702079395,0.0655851730785967,0.977272727272727,0.0955851730785967,0.977272727272727,0.00618804722534164,0.159090909090909,-0.0238119527746584,0.159090909090909,0.108028921833775
current_bias,13,2,MIDDLE,0.97,1,0,1,1,0.005,0.0251878849596707,0.0412212396810927,0.0160333547214219,0.000624266137396893,0.00167381067646907,0.0471408980866461,0.931818181818182,0.0771408980866461,0.931818181818182,-0.00206038520601254,0.295454545454545,-0.0320603852060125,0.295454545454545,0.109285622403467
current_bias,13,3,LAST,0.94,1,0,1,1,0.005,0.0190158793888817,0.035740273322513,0.0167243939336313,0.000358597988664667,0.00126746890747469,0.0338589676703801,0.931818181818182,0.0596060855736746,0.977272727272727,-0.0134916545595551,0.295454545454545,-0.0434916545595552,0.295454545454545,0.114211929202541
current_bias,17,1,FIRST,1,1,0,1,1,0.005,0.0470038559543945,0.0514387644668398,0.00443490851244528,0.00217824811138349,0.00257131978772785,0.083966906393012,0.977272727272727,0.105080257478025,0.977272727272727,0.00704380635628812,0.159090909090909,-0.0229561936437119,0.159090909090909,0.107652718783774
current_bias,17,2,MIDDLE,0.97,1,0,1,1,0.005,0.0203463518200342,0.0377942517559665,0.0174478999359323,0.000408942384901613,0.00141529593762603,0.0368899706660882,0.863636363636364,0.0662966896576034,0.954545454545455,-0.000933690911107038,0.204545454545455,-0.030933690911107,0.204545454545455,0.114444237424458
current_bias,17,3,LAST,0.94,1,0,1,1,0.005,0.00942248302402398,0.030682366320686,0.021259883296662,8.68130735950104e-05,0.000945511708959162,0.00909467547170084,0.886363636363636,0.0390946754717009,0.886363636363636,-0.0162955985452655,0.5,-0.0418178864688665,0.363636363636364,0.106129573084768
current_bias,20,1,FIRST,1,1,0,1,1,0.005,0.0397921106467976,0.0531417150643477,0.0133496044175501,0.00155797746506057,0.00276800650245457,0.0716604945234469,0.977272727272727,0.101660494523447,0.977272727272727,-0.000643448032392774,0.159090909090909,-0.0306434480323928,0.159090909090909,0.112703287499956
current_bias,20,2,MIDDLE,0.97,1,0,1,1,0.005,0.0193958032131906,0.0381621183989844,0.0187663151857938,0.000371012769213766,0.00144528095351112,0.0346773769653507,0.886363636363636,0.0646773769653507,0.886363636363636,-0.000263968149398608,0.295454545454545,-0.0302639681493986,0.295454545454545,0.10671766770713
current_bias,20,3,LAST,0.94,1,0,1,1,0.005,0.0128211936105047,0.0340653560247855,0.0212441624142808,0.000163967334619171,0.00116842317350203,0.0207350956352021,0.909090909090909,0.0492911661851378,0.909090909090909,-0.0175094004687466,0.318181818181818,-0.0467038802043369,0.318181818181818,0.109118245956095
current_bias,22,1,FIRST,1,1,0,1,1,0.005,0.0543488103273012,0.0589136704863473,0.00456486015904615,0.0029221294111072,0.00338797102801917,0.0920899138833993,0.977272727272727,0.115479444717405,0.977272727272727,0.00849237781619636,0.159090909090909,-0.0215076221838036,0.159090909090909,0.116935562559259
current_bias,22,2,MIDDLE,0.97,1,0,1,1,0.005,0.0323729760700107,0.0449750193650717,0.012602043295061,0.00104487526249927,0.0020007392643017,0.0543290720930449,0.818181818181818,0.0829285250065318,0.931818181818182,0.00466757564010964,0.159090909090909,-0.0253324243598904,0.159090909090909,0.108490524743032
current_bias,22,3,LAST,0.94,1,0,1,1,0.005,0.016467171951876,0.0355766812730043,0.0191095093211283,0.000267497039862094,0.00125863802429185,0.0300387034210383,0.863636363636364,0.0589762385203033,0.954545454545455,-0.00528610358160148,0.25,-0.0352861035816014,0.25,0.106483841098398
current_bias,24,1,FIRST,1,1,0,1,1,0.005,0.0465643324012607,0.0546245998371201,0.00806026743585934,0.00214998123361217,0.00292282131047913,0.0771901340590759,0.977272727272727,0.105992351667808,0.977272727272727,0.0102085184443148,0.227272727272727,-0.0197914815556852,0.227272727272727,0.102186965695613
current_bias,24,2,MIDDLE,0.97,1,0,1,1,0.005,0.0316109877867849,0.0435177076446352,0.0119067198578504,0.000990795883024388,0.00186194774212864,0.0537647595748844,0.931818181818182,0.0820475835995063,0.977272727272727,0.00238173414726353,0.227272727272727,-0.0276182658527365,0.227272727272727,0.101949975349557
current_bias,24,3,LAST,0.94,1,0,1,1,0.005,0.0182084774646967,0.03279049088444,0.0145820134197433,0.000332634884170702,0.00107248187517675,0.0351014293572581,0.840909090909091,0.0553994576317139,0.954545454545455,-0.00322163482673193,0.318181818181818,-0.0332216348267319,0.318181818181818,0.113156954734737
current_bias,26,1,FIRST,1,1,0,1,1,0.005,0.0448069961541612,0.0565742057719573,0.011767209617796,0.00198578287099206,0.00314457185413799,0.0764493855773914,0.886363636363636,0.106279962870221,0.977272727272727,0.00579455030953688,0.159090909090909,-0.0242054496904631,0.159090909090909,0.11471928829118
current_bias,26,2,MIDDLE,0.97,1,0,1,1,0.005,0.0246079218368228,0.0415625038375006,0.0169545820006778,0.00060606287178642,0.00172351859052207,0.0426662798403358,0.818181818181818,0.0712187278962655,0.840909090909091,0.000370352309188748,0.227272727272727,-0.0296296476908113,0.227272727272727,0.109023302134368
current_bias,26,3,LAST,0.94,1,0,1,1,0.005,0.0153152492933751,0.0352264446983042,0.0199111954049291,0.000235201295192284,0.00124802352307668,0.0285259320532775,0.818181818181818,0.0539134138303833,0.909090909090909,-0.0123873858136663,0.272727272727273,-0.0423873858136663,0.272727272727273,0.108730763734874
current_bias,28,1,FIRST,1,1,0,1,1,0.005,0.0421146594163311,0.052983955469441,0.0108692960531099,0.00177396302077046,0.0027823817014394,0.0608209984114637,0.75,0.0903939799846903,0.931818181818182,0.00996290072725817,0.159090909090909,-0.0200370992727418,0.159090909090909,0.0990393351459547
current_bias,28,2,MIDDLE,0.97,1,0,1,1,0.005,0.0164135790818449,0.0385675359181079,0.022153956836263,0.000266316163585968,0.0014868816152744,0.0299486319573419,0.863636363636364,0.0599486319573419,0.863636363636364,-0.00380844490113391,0.340909090909091,-0.0330278721142743,0.25,0.111678746625181
current_bias,28,3,LAST,0.94,1,0,1,1,0.005,0.0210750064633147,0.0332681661732118,0.0121931597098971,0.000447329144081322,0.00110339814016595,0.0367481539548851,0.772727272727273,0.057009149426472,0.954545454545455,0.000101168564108023,0.25,-0.029898831435892,0.25,0.116890571470781
current_bias,30,1,FIRST,1,1,0,1,1,0.005,0.0496388480685641,0.0568466755449191,0.00720782747635501,0.0024435597416009,0.00316697911145935,0.0804805353739847,0.977272727272727,0.106677714938124,0.977272727272727,0.00940108345534882,0.181818181818182,-0.0205989165446512,0.181818181818182,0.111905189869828
current_bias,30,2,MIDDLE,0.97,1,0,1,1,0.005,0.0388125865491706,0.0452514628551162,0.0064388763059456,0.00150817190265543,0.00201724440179263,0.0594087117753872,0.909090909090909,0.0832643136339761,0.977272727272727,0.00403767255373608,0.159090909090909,-0.0259623274462639,0.159090909090909,0.105368379175771
current_bias,30,3,LAST,0.94,1,0,1,1,0.005,0.00934264095699919,0.0310655860013453,0.0217229450443461,8.51653101085632e-05,0.000968906781317286,0.0178099136649484,0.727272727272727,0.0438061387002036,0.795454545454545,-0.00992657328435603,0.295454545454545,-0.039926573284356,0.295454545454545,0.10993402025696
current_bias,32,1,FIRST,1,1,0,1,1,0.005,0.0578577186648754,0.0581640248131179,0.000306306148242549,0.00334331876152559,0.00331779777137053,0.0857312226583876,0.931818181818182,0.108403616469878,0.977272727272727,0.0146609589283321,0.159090909090909,-0.0153390410716679,0.159090909090909,0.117877383571344
current_bias,32,2,MIDDLE,0.97,1,0,1,1,0.005,0.0423591954815775,0.0460238834610381,0.0036646879794606,0.00179343810768423,0.00207727690921858,0.0654906657128544,0.818181818181818,0.0858688115369478,0.977272727272727,0.00897102757396681,0.204545454545455,-0.0210289724260332,0.204545454545455,0.112384144125063
current_bias,32,3,LAST,0.94,1,0,1,1,0.005,0.0117861978546841,0.0318121393594582,0.0200259415047741,0.000138281916210512,0.00101983158134825,0.0207252436155702,0.772727272727273,0.048644709585466,0.840909090909091,-0.00553409375102726,0.25,-0.0355340937510272,0.25,0.114203269623839
current_bias,34,1,FIRST,1,1,0,1,1,0.005,0.042621109539637,0.0555235068818195,0.0129023973421825,0.00181123054863602,0.00305421181855644,0.0658190816265976,0.931818181818182,0.0958190816265976,0.931818181818182,0.0029549266596165,0.159090909090909,-0.0270450733403835,0.159090909090909,0.110143235476584
current_bias,34,2,MIDDLE,0.97,1,0,1,1,0.005,0.0385745072505436,0.0438557397938771,0.00528123254333352,0.00149274957708433,0.00189557528701567,0.0573115011901547,0.75,0.0810022516255346,0.977272727272727,0.00963229496055829,0.159090909090909,-0.0203677050394417,0.159090909090909,0.102799347407217
current_bias,34,3,LAST,0.94,1,0,1,1,0.005,0.0222052341487609,0.0309724325682641,0.00876719841950321,0.000497853673893913,0.000953993457655765,0.0357560202061793,0.840909090909091,0.0544984983133848,0.954545454545455,0.00574335812347632,0.318181818181818,-0.0242566418765237,0.318181818181818,0.111071188222972
current_bias,36,1,FIRST,1,1,0,1,1,0.005,0.0495960506986058,0.0595272540616222,0.00993120336301646,0.00246240921468278,0.00351553494899239,0.0739420767919603,0.818181818181818,0.10200904520554,0.909090909090909,0.00547567415631087,0.159090909090909,-0.0245243258436891,0.159090909090909,0.106823030862596
current_bias,36,2,MIDDLE,0.97,1,0,1,1,0.005,0.0288836875143259,0.0463338050812445,0.0174501175669186,0.000832830906447981,0.00213889731796183,0.0456484003422709,0.909090909090909,0.0756484003422709,0.909090909090909,0.000197775138027656,0.181818181818182,-0.0298022248619723,0.181818181818182,0.108011428753725
current_bias,36,3,LAST,0.94,1,0,1,1,0.005,0.017332844032601,0.0321127907102321,0.0147799466776312,0.000303013958374286,0.00103574609705157,0.0282145656491449,0.75,0.0542980351309229,0.863636363636364,0.00279292562543526,0.181818181818182,-0.0272070743745647,0.181818181818182,0.112472921065032
current_bias,38,1,FIRST,1,1,0,1,1,0.005,0.0603954316097679,0.0608441892581926,0.000448757648424634,0.00365005976613417,0.00364210344559585,0.0877186671574826,0.909090909090909,0.109407861960342,0.977272727272727,0.0123537220235931,0.159090909090909,-0.0176462779764069,0.159090909090909,0.118271442739457
current_bias,38,2,MIDDLE,0.97,1,0,1,1,0.005,0.0379619273312701,0.047071564798254,0.00910963746698392,0.00144412029134605,0.00219351930469307,0.0556775659719634,0.886363636363636,0.0823901958307068,0.977272727272727,0.00703164876633725,0.159090909090909,-0.0229683512336628,0.159090909090909,0.109530176853131
current_bias,38,3,LAST,0.94,1,0,1,1,0.005,0.0227039794903645,0.0320191124595455,0.00931513296918103,0.000523285599764364,0.00103197145425276,0.035647037913723,0.75,0.0540926043591944,0.886363636363636,0.00479460603756421,0.159090909090909,-0.0252053939624358,0.159090909090909,0.10826645744202
current_bias,40,1,FIRST,1,1,0,1,1,0.005,0.064881673471667,0.0630227536882618,-0.00185891978340522,0.00420882182910764,0.00390475998726013,0.0937810838912259,0.954545454545455,0.114375472480458,0.977272727272727,0.0191265379095377,0.159090909090909,-0.0108734620904623,0.159090909090909,0.111624571968113
current_bias,40,2,MIDDLE,0.97,1,0,1,1,0.005,0.0456278204895578,0.0491570650982659,0.00352924460870807,0.00209422420690107,0.00239037351688856,0.0657416671474899,0.772727272727273,0.0864827293106988,0.954545454545455,0.0127205131950318,0.159090909090909,-0.0172794868049682,0.159090909090909,0.112897116306894
current_bias,40,3,LAST,0.94,1,0,1,1,0.005,0.0295697026050021,0.0357955328521041,0.00622583024710201,0.000881255102602086,0.00126780042550139,0.0428350757832627,0.75,0.0631309008795058,0.977272727272727,0.0095331604239797,0.159090909090909,-0.0204668395760203,0.159090909090909,0.110404481830902
current_bias,43,1,FIRST,1,1,0,1,1,0.005,0.0453581208956458,0.0559595279138591,0.0106014070182134,0.00205677710817298,0.00310284587020753,0.0643908183528358,0.977272727272727,0.0943908183528358,0.977272727272727,0.0122299420584681,0.159090909090909,-0.0177700579415319,0.159090909090909,0.108103320848796
current_bias,43,2,MIDDLE,0.97,1,0,1,1,0.005,0.0360521227227379,0.0431718090493903,0.0071196863266524,0.00131321876556333,0.00185741029790575,0.0506712998484176,0.772727272727273,0.072787043856625,0.909090909090909,0.00959323710834081,0.159090909090909,-0.0204067628916592,0.159090909090909,0.109933928392875
current_bias,43,3,LAST,0.94,1,0,1,1,0.005,0.0116373344953801,0.0297577078164892,0.0181203733211091,0.000134635700658149,0.000889397880649192,0.0219686729036471,0.704545454545455,0.0435500141612382,0.795454545454545,-0.0037416151489833,0.204545454545455,-0.0337416151489833,0.204545454545455,0.11347190828775
current_bias,45,1,FIRST,1,1,0,1,1,0.005,0.060133067983757,0.0567495326067162,-0.00338353537704079,0.00362159772282788,0.00316679048201371,0.0802844266125088,0.977272727272727,0.101481241661952,0.977272727272727,0.0165276894141599,0.159090909090909,-0.0134723105858401,0.159090909090909,0.103297875226834
current_bias,45,2,MIDDLE,0.97,1,0,1,1,0.005,0.0291782071523437,0.0389862600639795,0.00980805291163579,0.00086189781677943,0.00152103454589162,0.0390107015983306,0.704545454545455,0.0629116141637961,0.818181818181818,0.0116407195645764,0.159090909090909,-0.0183592804354236,0.159090909090909,0.113354153963085
current_bias,45,3,LAST,0.94,1,0,1,1,0.005,0.0188383289795737,0.0290860410346107,0.010247712055037,0.000358758935792062,0.000846601491236075,0.0311053056330765,0.727272727272727,0.0449410842540112,0.909090909090909,0.00234152394686579,0.159090909090909,-0.0276584760531342,0.159090909090909,0.104056729253656
current_bias,47,1,FIRST,1,1,0,1,1,0.005,0.0507409979752488,0.0549704127196265,0.0042294147443777,0.00259433746114307,0.0030034919208098,0.0673762911321291,0.727272727272727,0.091362724472396,0.931818181818182,0.0162893727500581,0.159090909090909,-0.0137106272499419,0.159090909090909,0.109522448021761
current_bias,47,2,MIDDLE,0.97,1,0,1,1,0.005,0.0306647100336876,0.0408894111316501,0.0102247010979625,0.000952317126704078,0.00167517195613933,0.0421181957270101,0.75,0.066361717468665,0.863636363636364,0.00492384621038905,0.159090909090909,-0.0250761537896109,0.159090909090909,0.113290045734727
current_bias,47,3,LAST,0.94,1,0,1,1,0.005,0.011868184845968,0.0267581667662103,0.0148899819202422,0.000140241382766747,0.000716703209460578,0.0191135833951249,0.704545454545455,0.0408196456748259,0.795454545454545,0.00401803011217314,0.181818181818182,-0.0259819698878269,0.181818181818182,0.107490531961172
current_bias,49,1,FIRST,1,1,0,1,1,0.005,0.0497957228311502,0.0558988367210028,0.00610311388985266,0.00248833058623434,0.00309546049581695,0.0663142063411573,0.818181818181818,0.0929662540261933,0.931818181818182,0.0144642528086817,0.159090909090909,-0.0155357471913183,0.159090909090909,0.108050271102983
current_bias,49,2,MIDDLE,0.97,1,0,1,1,0.005,0.03967969181151,0.0422674501422859,0.0025877583307759,0.00159254743142855,0.00177530369864863,0.0558051620478143,0.704545454545455,0.0714767036535329,0.931818181818182,0.0179028519347343,0.159090909090909,-0.0120971480652657,0.159090909090909,0.108422080126482
current_bias,49,3,LAST,0.94,1,0,1,1,0.005,0.0161569286250776,0.0263961441036158,0.0102392154785382,0.000263047284021361,0.000695754226244719,0.0211544568399084,0.704545454545455,0.0412095000011772,0.818181818181818,0.0122818858301764,0.181818181818182,-0.0177181141698236,0.181818181818182,0.109453637823515
current_bias,51,1,FIRST,1,1,0,1,1,0.005,0.0481284936461925,0.0564332991540668,0.00830480550787431,0.00232291143482817,0.00315917246847976,0.0616245712430862,0.977272727272727,0.0916245712430862,0.977272727272727,0.012977470333418,0.159090909090909,-0.017022529666582,0.159090909090909,0.106668767119871
current_bias,51,2,MIDDLE,0.97,1,0,1,1,0.005,0.0362699429339861,0.0428234121792171,0.00655346924523106,0.00133010756095221,0.00182826646385622,0.0464949982160232,0.704545454545455,0.0693983482561964,0.886363636363636,0.0119014709252566,0.159090909090909,-0.0180985290747434,0.159090909090909,0.11598651212946
current_bias,51,3,LAST,0.94,1,0,1,1,0.005,0.0165481506859227,0.0263575625711549,0.0098094118852322,0.000276267001849446,0.000695183894168308,0.019283510131519,0.704545454545455,0.0416721194911165,0.772727272727273,0.0100396462134874,0.181818181818182,-0.0199603537865126,0.181818181818182,0.115835933947096
current_bias,53,1,FIRST,1,1,0,1,1,0.005,0.0542588895220996,0.0602223979034852,0.00596350838138559,0.00295202261012572,0.00359251951066563,0.0726106477343321,0.909090909090909,0.101219457962062,0.954545454545455,0.0151205761608653,0.159090909090909,-0.0148794238391347,0.159090909090909,0.111383917873218
current_bias,53,2,MIDDLE,0.97,1,0,1,1,0.005,0.0403556336693181,0.0447649625802158,0.00440932891089763,0.00164809036310312,0.00199800655742357,0.0514490010448205,0.727272727272727,0.0713230452939309,0.886363636363636,0.0184546881188186,0.159090909090909,-0.0115453118811814,0.159090909090909,0.108324955766991
current_bias,53,3,LAST,0.94,1,0,1,1,0.005,0.0316046673792663,0.0311639517909293,-0.000440715588336974,0.00101716884421881,0.000973569720017676,0.0399314960542317,0.727272727272727,0.0533049804449339,0.931818181818182,0.0180185152918856,0.159090909090909,-0.0119814847081144,0.159090909090909,0.111891991445804
current_bias,55,1,FIRST,1,1,0,1,1,0.005,0.0493403194383073,0.0540406383142675,0.00470031887596017,0.002444559497475,0.00289010592558931,0.0606213271237124,0.704545454545455,0.0905750970421678,0.977272727272727,0.0196770659043261,0.159090909090909,-0.0103229340956739,0.159090909090909,0.0996262500864795
current_bias,55,2,MIDDLE,0.97,1,0,1,1,0.005,0.0272465699759425,0.0387983766524105,0.0115518066764681,0.000751951845747012,0.00150996963864305,0.0348969634744769,0.704545454545455,0.0603254794937848,0.863636363636364,0.00835253451317061,0.159090909090909,-0.0216474654868294,0.159090909090909,0.107921094215436
current_bias,55,3,LAST,0.94,1,0,1,1,0.005,0.0189177577155389,0.0254462820365785,0.00652852432103961,0.000362099654371087,0.000645536229157414,0.0244546273124814,0.704545454545455,0.0382784368853589,0.863636363636364,0.00572114331425508,0.159090909090909,-0.0242788566857449,0.159090909090909,0.106326709089251
current_bias,57,1,FIRST,1,1,0,1,1,0.005,0.0619922101272559,0.0626774135738607,0.000685203446604755,0.00385766635079229,0.00388169339054935,0.0799872766038107,0.977272727272727,0.108683921306555,0.977272727272727,0.0201926094758866,0.159090909090909,-0.00980739052411339,0.159090909090909,0.110140608611233
current_bias,57,2,MIDDLE,0.97,1,0,1,1,0.005,0.0399327305058688,0.046505031748435,0.00657230124256621,0.00161150275550153,0.00215701538206636,0.0501433064884909,0.704545454545455,0.0738441562453374,0.977272727272727,0.0186398472839806,0.159090909090909,-0.0113601527160194,0.159090909090909,0.107598581227075
current_bias,57,3,LAST,0.94,1,0,1,1,0.005,0.0236154405973068,0.0299005954217525,0.00628515482444568,0.000566165887008998,0.000895690632839582,0.0274395093924236,0.704545454545455,0.0472038750767633,0.795454545454545,0.0160912905189523,0.159090909090909,-0.0139087094810477,0.159090909090909,0.117750618615261
current_bias,59,1,FIRST,1,1,0,1,1,0.005,0.0555739842141974,0.0592785281103847,0.0037045438961873,0.00310538020211927,0.00348528838375277,0.0698683342430469,0.704545454545455,0.0960596554071089,0.977272727272727,0.0215982759207096,0.159090909090909,-0.00840172407929041,0.159090909090909,0.111861050797617
current_bias,59,2,MIDDLE,0.97,1,0,1,1,0.005,0.0412557073687898,0.0451482987982622,0.00389259142947239,0.00172267909381956,0.00203226119631124,0.0502782501765057,0.704545454545455,0.0727043144318967,0.886363636363636,0.0186246411410771,0.159090909090909,-0.0113753588589229,0.159090909090909,0.111624018035489
